exploration/Rewards Mean,evaluation/path length Min,time/evaluation sampling (s),exploration/path length Min,evaluation/Rewards Mean,evaluation/Rewards Max,evaluation/Returns Mean,trainer/Log Pis Mean,exploration/Average Returns,trainer/Policy mu Std,time/epoch (s),exploration/num steps total,evaluation/Num Paths,exploration/Returns Min,trainer/Policy mu Mean,time/saving (s),trainer/Policy mu Max,trainer/Q1 Predictions Std,exploration/Returns Mean,Epoch,time/logging (s),time/data storing (s),evaluation/Returns Min,trainer/Q1 Predictions Min,exploration/Returns Max,trainer/Policy log std Std,exploration/Actions Max,evaluation/num steps total,exploration/Actions Std,exploration/Actions Min,trainer/Q2 Predictions Min,trainer/QF2 Loss,replay_buffer/size,evaluation/path length Max,evaluation/path length Std,exploration/num paths total,exploration/Rewards Max,exploration/Actions Mean,trainer/Q1 Predictions Max,trainer/Alpha,exploration/Rewards Std,exploration/path length Mean,trainer/Policy log std Min,trainer/Log Pis Min,trainer/Q2 Predictions Max,trainer/Q Targets Mean,exploration/Rewards Min,trainer/Q Targets Max,evaluation/Actions Std,time/exploration sampling (s),exploration/Num Paths,evaluation/Actions Min,exploration/path length Max,trainer/QF1 Loss,trainer/Q Targets Min,evaluation/Returns Std,exploration/Returns Std,evaluation/Returns Max,trainer/Alpha Loss,trainer/Policy log std Max,evaluation/Actions Mean,evaluation/path length Mean,trainer/Policy mu Min,trainer/Policy Loss,exploration/path length Std,evaluation/Average Returns,trainer/Policy log std Mean,time/training (s),trainer/Q1 Predictions Mean,trainer/Log Pis Std,trainer/Log Pis Max,time/total (s),evaluation/Rewards Min,trainer/Q Targets Std,trainer/Q2 Predictions Std,trainer/Q2 Predictions Mean,evaluation/Actions Max,evaluation/Rewards Std,evaluation/num paths total
0.3117711078255948,15,2.2795874689763878,15,0.6291802887672022,13.001964421839986,9.437704331508034,1.4409649,4.676566617383922,1.3705088,5.052673929953016,1825,333,0.1693940845799407,-0.4055304,0.018450560979545116,2.471531,3.2126365,4.676566617383922,10,0.023320750013226643,0.08507911799824797,0.001392898414190298,-0.48982674,12.331189796823455,0.11087449,0.9880436,54945,0.7046505,-0.9974658,-0.9633725,2.6830583,3650,15,0.0,122,3.7272800160689883,-0.34938994,14.546769,0.08282258361577988,0.8502987547911431,15.0,-0.8853648,-3.9552674,16.236988,3.840022,9.451065357803217e-87,13.880287,0.71677524,0.04305023598135449,5,-0.9956713,15,2.6536222,-0.05006987,12.479064030665416,5.391110155818489,64.87968836836231,-1.3922197818756104,-0.28410077,-0.2494446,15.0,-2.7676988,-2.675156,0.0,9.437704331508034,-0.53417265,2.6031857960042544,3.6093447,1.8222632,5.6880827,56.89442493612296,-0.0,2.9007256,3.2147317,3.7480223,0.9897492,1.5444795280118975,3663
0.8363009511083164,15,2.3008414219948463,15,0.6961049154535652,10.618466369272047,10.441573731803476,1.5134512,12.544514266624745,1.4250058,5.154399477993138,1900,333,0.18282629750593177,-0.27104363,0.018301264994079247,2.1469586,2.37414,12.544514266624745,11,0.02360913500888273,0.08960820798529312,0.0017514502681489157,-0.69239676,33.99432615513138,0.09662053,0.98520625,59940,0.62932324,-0.9955533,-0.5403828,1.4050469,3785,15,0.0,127,8.023531734048397,-0.48161516,10.271137,0.07696213573217392,1.8333791303197116,15.0,-0.7899245,-4.719155,11.091218,3.9161718,1.0111764138126464e-71,15.272467,0.6308885,0.04382877901662141,5,-0.9805598,15,1.885094,-0.24055037,12.851941038621442,12.584688565283054,63.58907320367431,-1.2473398447036743,-0.13926709,-0.19448705,15.0,-2.3698063,-2.5137591,0.0,10.441573731803476,-0.5365009,2.6782106689934153,3.4159164,1.8758383,5.766441,62.511716361157596,-0.0,2.8331904,2.6046686,4.135971,0.9877931,1.4455152494325045,3996
0.7482760521812056,15,2.3243825469980948,15,0.6698933990984908,11.131758861603128,10.048400986477361,1.9988809,11.224140782718084,1.5583799,5.141909013007535,1975,333,0.18447862331234255,-0.05997144,0.018143758992664516,3.1691759,3.3375907,11.224140782718084,12,0.023034104000544176,0.08547320400248282,0.0023906225498588466,-0.22285333,35.09851899586835,0.1387857,0.99033296,64935,0.6188384,-0.9836255,-0.2500858,1.6933213,3920,15,0.0,132,4.942779742113817,-0.021516742,13.494268,0.07220900058746338,1.2332379944961342,15.0,-1.180665,-3.3670368,12.612279,4.7676954,1.350101295656726e-51,15.433466,0.6463508,0.04313882501446642,5,-0.9902286,15,1.6899933,-0.24403115,13.438519936212126,12.635118980428024,69.01239422427221,-0.0029405057430267334,-0.31763777,-0.16667496,15.0,-2.5344079,-3.4116457,0.0,10.048400986477361,-0.6598852,2.647736573999282,4.8917913,2.293116,9.280506,68.19557799218455,-0.0,3.654378,3.1637425,4.650688,0.9963514,1.3810502987066493,4329
0.23081176304024656,15,2.3065517350041773,15,0.8633454892655269,13.514199058018493,12.950182338982904,2.0793195,3.462176445603699,1.4971052,5.098436627042247,2050,333,0.6801760768094256,0.21302411,0.01942787700681947,2.440485,3.506484,3.462176445603699,13,0.019258416024968028,0.08501569900545292,0.001848521791847269,-0.93040925,10.267980719379374,0.12499794,0.9945115,69930,0.6815612,-0.992083,-1.2421587,2.8120244,4070,15,0.0,137,5.35550039136844,0.36249995,15.200365,0.07006209343671799,0.7414296779661432,15.0,-0.89344025,-2.7477713,14.8966055,4.66323,2.077613958200804e-47,21.009289,0.70363295,0.0434512390056625,5,-0.9870276,15,2.547186,0.0,17.39743689831107,3.5457377461115014,96.0620083366731,0.21085792779922485,-0.19756025,0.061222903,15.0,-2.3353696,-3.0926092,0.0,12.950182338982904,-0.63760453,2.6247316609951667,4.638295,1.8589853,6.3123755,73.82301973120775,1.5842965019201002e-123,4.038696,3.5583735,4.5154777,0.98697853,1.8279115418141434,4662
1.2668566858792754,15,2.3038949189940467,15,1.1233055538506953,12.947941920757504,16.849583307760433,2.0661726,19.00285028818913,1.560001,5.088211049995152,2125,333,6.1634731388938695,0.013159525,0.018326410005101934,2.2685688,4.304831,19.00285028818913,14,0.021877079008845612,0.0853157629899215,0.0022057473513052723,-1.6137257,28.90585972476668,0.10644224,0.9886297,74925,0.7640633,-0.99539083,-1.5502247,3.5692458,4220,15,0.0,142,6.692989234512672,-0.024511354,17.9075,0.0683431327342987,1.7336392525029674,15.0,-1.1252853,-5.6959333,17.679462,6.0162272,3.3249055316758393e-52,20.773165,0.7146757,0.04334435999044217,5,-0.993958,15,2.784923,0.0,18.157911262534533,9.275603779790686,87.78701416264502,0.17755228281021118,-0.3559121,-0.0001135638,15.0,-2.4866352,-4.0411153,0.0,16.849583307760433,-0.6373794,2.6154525190067943,5.526083,1.958816,6.1301126,79.54018531920156,4.006671910484966e-102,4.654287,4.2017736,5.518179,0.99004674,2.1255941145587074,4995
0.4856132508396186,15,2.2988828720117453,15,1.0978498827190641,12.322362578774332,16.467748240785962,2.3365693,7.284198762594279,1.622161,5.092304427002091,2200,333,0.30962608426421595,-0.022323191,0.017745207995176315,2.5608258,3.9333882,7.284198762594279,15,0.022759224026231095,0.08673317197826691,0.004006418689003643,-1.1419398,14.020701361889067,0.13321123,0.99434245,79920,0.7571428,-0.9979609,-1.640213,1.2102789,4370,15,0.0,147,4.8788893887134055,0.111477226,16.760471,0.06662501394748688,1.1172712698864606,15.0,-1.4639521,-3.3318217,16.196884,5.6171784,5.6090145270414366e-52,18.451633,0.66606534,0.044354619982186705,5,-0.99674046,15,1.1528844,-0.46297726,17.400958008214236,4.8913397962786895,95.19185694224059,0.9116369485855103,-0.4259132,0.012825716,15.0,-2.8010743,-3.6665478,0.0,16.467748240785962,-0.6991948,2.6218293310084846,5.4248657,1.9052693,7.7296104,85.28944727615453,1.4713501340433077e-108,4.1062593,3.8811188,5.37627,0.9891755,1.9429467400339977,5328
0.5118275046741144,15,2.295201625995105,15,1.3606533591145564,12.89837485671488,20.409800386718345,1.9317523,7.677412570111717,1.5302459,5.112878604995785,2275,333,0.1853696370920932,-0.18159944,0.01802737600519322,2.4673545,4.4883437,7.677412570111717,16,0.02314747401396744,0.08595605398295447,0.0027453407916633206,-0.69938374,16.839499696709616,0.12447822,0.9879403,84915,0.6782587,-0.9971262,-1.6899958,3.0316718,4520,15,0.0,152,6.436313776685948,-0.1074656,19.006668,0.06684842705726624,1.147261661995044,15.0,-1.1686659,-2.1303308,17.20706,6.8880973,1.7904221563482524e-24,19.592083,0.6696254,0.0435972010018304,5,-0.9972692,15,2.786983,-0.0036789714,18.7399827130197,5.637903851887339,95.88951625115972,-0.18463358283042908,-0.32618028,-0.0755626,15.0,-2.8456225,-5.5950665,0.0,20.409800386718345,-0.6648654,2.6469488739967346,7.281144,1.679624,5.6538353,91.03592475212645,4.114243065142171e-104,4.8397117,4.248864,6.5958643,0.98732704,2.143396738213502,5661
1.097842155537835,15,2.293682132003596,15,1.0947532343434931,11.37989822156523,16.421298515152397,1.7941804,16.46763233306752,1.4380236,5.147145882016048,2350,333,2.5418423722959687,-0.04113265,0.01702760299667716,2.5006356,4.627098,16.46763233306752,17,0.022825164021924138,0.08549785500508733,0.005041424184243635,-1.58731,44.85260384375056,0.14314105,0.9899776,89910,0.58905494,-0.9890341,-1.8865483,1.6836652,4670,15,0.0,157,9.457095567081153,0.109848365,17.468184,0.06539442390203476,1.946218530046222,15.0,-1.1823672,-5.1890225,17.72503,6.733871,2.485487473808663e-15,21.616959,0.5681503,0.04328216999419965,5,-0.9978127,15,1.4213586,-1.1981125,18.28782499503139,15.647479885591403,96.6732403150788,-0.5612515211105347,-0.36845022,0.008126737,15.0,-3.0910108,-5.6120143,0.0,16.421298515152397,-0.7316985,2.6848309579945635,6.7101216,1.8052635,6.418808,96.89402802809491,5.3014389284511945e-56,4.9281554,4.609148,7.1245966,0.9947771,1.946926272441077,5994
1.4352214684511446,15,2.302709176001372,15,1.048482476937708,12.560098707225483,15.727237154065616,2.0056694,21.52832202676717,1.5157379,5.137247719045263,2425,333,0.1491260411502644,0.22777513,0.01865392501349561,2.9745958,4.8541265,21.52832202676717,18,0.021340603998396546,0.08518061801441945,0.004971498864650427,-3.3056288,61.73707591127877,0.15804479,0.9964535,94905,0.6418038,-0.9850388,-4.458633,2.5494127,4805,15,0.0,162,7.501586654985589,0.041977003,18.507921,0.06515924632549286,2.2368064921621826,15.0,-1.3446455,-4.5054593,18.522306,7.0720015,3.9737866481373314e-22,21.469463,0.63830054,0.04303142800927162,5,-0.9973817,15,2.2729726,-1.2911687,16.95605002899636,21.24850658354216,96.68685701399662,0.015483815222978592,-0.4340325,0.08030504,15.0,-3.4014652,-5.487819,0.0,15.727237154065616,-0.7502432,2.6663319680083077,6.7583,2.0308383,6.9899535,102.7921085031121,9.040450686829136e-94,5.2099996,4.7757535,6.7106433,0.9955145,1.89786209436449,6327
0.8249037602903544,15,2.6652522700023837,15,1.005106294179113,13.426699866609676,15.076594412686697,2.2377286,12.373556404355316,1.627417,5.544229449966224,2500,333,0.04365422242663898,0.12066109,0.01922444798401557,2.949217,4.788737,12.373556404355316,19,0.026055061985971406,0.09218495798995718,0.0006671252989114453,-3.7724104,24.89689147397692,0.16362764,0.9963565,99900,0.5584825,-0.9971415,-2.5709615,2.1713326,4955,15,0.0,167,6.129822949530072,0.29718506,19.644476,0.06550612300634384,1.4447207746290982,15.0,-1.4160703,-2.86449,19.271915,6.579747,2.5895442602844977e-46,21.975,0.6173813,0.04616683500353247,5,-0.997136,15,1.7440233,-0.77822137,17.08697459436393,8.55999684215596,78.25623689262474,0.6479954719543457,-0.4121736,0.1035526,15.0,-3.0322347,-4.972821,0.0,15.076594412686697,-0.7461308,2.6953458770003635,6.4808207,2.0583222,7.6811676,109.13648864912102,2.2062148429204206e-83,4.8948646,4.7833586,6.2549887,0.99459356,1.8870127984972016,6660
1.2389731264931894,15,2.270098565990338,15,1.1761724862384249,12.58535839405527,17.642587293576373,1.615188,18.58459689739784,1.4640193,5.004503095056862,2575,333,0.11086484076445662,0.05678188,0.01984352001454681,2.557807,5.1722355,18.58459689739784,20,0.024754288024269044,0.08640844002366066,0.002672370705411586,-2.2147574,35.537932217681394,0.17368107,0.9937455,104895,0.66849804,-0.9985249,-1.5950893,2.90479,5090,15,0.0,172,10.703772867209661,-0.068437345,21.79365,0.0663347840309143,2.21871264306019,15.0,-1.3599997,-5.1420355,21.126856,8.070591,7.978845608028654e-12,24.747347,0.62813634,0.041744821006432176,5,-0.9951315,15,2.6662939,-0.48452893,18.48925205440741,12.71295307177133,88.4362203991504,-1.0438179969787598,-0.282512,0.052684117,15.0,-2.8880384,-6.958508,0.0,17.642587293576373,-0.7198788,2.561653459997615,7.731652,1.8500534,6.074,114.96098514518235,1.8497824848931795e-70,5.596001,5.207261,8.067839,0.98945403,2.1097933018332196,6993
2.3175841747332067,15,2.293430456018541,15,1.4133210636785263,11.881924313462237,21.199815955177897,1.8340433,34.7637626209981,1.4689441,5.117398566042539,2650,333,8.65594382679277,-0.00936896,0.01634185400325805,2.7502284,5.165552,34.7637626209981,21,0.02219597200746648,0.08519876698846929,0.002248024281788096,-0.16388944,77.36396630732239,0.17982072,0.9926591,109890,0.61269766,-0.99330103,-1.2636896,2.3160474,5225,15,0.0,177,10.322720580197762,-0.19280109,23.63667,0.06686288118362427,3.1054180246547607,15.0,-1.6948078,-3.310367,23.420515,8.304295,6.942679575129538e-26,22.480423,0.5921946,0.04272674201638438,5,-0.99737746,15,2.0007386,-0.37270626,22.75299703997104,25.41938543023899,92.68470764264592,-0.44898584485054016,-0.3665882,0.049956053,15.0,-2.9594555,-6.995516,0.0,21.199815955177897,-0.7563611,2.6575047750084195,8.072983,1.897221,6.2456946,120.95577568220324,1.0274405841256928e-75,5.303953,5.1851034,8.1399555,0.99398047,2.3512984325410726,7326
2.100549425609935,15,2.304639775014948,15,1.3188118703415155,13.361451208060611,19.78217805512273,2.1530497,31.508241384149017,1.5514389,5.145138984022196,2725,333,9.252657673865638,0.30021852,0.019585188012570143,3.0189867,5.9902215,31.508241384149017,22,0.02277684598811902,0.08542610399308614,0.031000889652875015,-2.0898101,80.86673198627294,0.21104413,0.998485,114885,0.70447195,-0.994562,-1.7838247,3.4805145,5360,15,0.0,182,10.69474400234448,-0.12958325,24.64195,0.0690227523446083,2.7162802235529893,15.0,-1.6647584,-3.220431,24.682005,8.342925,1.5469612375354956e-20,27.487858,0.64373684,0.04318767800577916,5,-0.9958479,15,3.1491194,-1.6483088,21.934840789399136,25.896834300175396,99.28718985386112,0.40922510623931885,-0.30765235,0.048560806,15.0,-2.4941597,-6.6668324,0.0,19.78217805512273,-0.7568533,2.669523393007694,7.8687105,2.0537758,7.788543,126.97988390221144,2.0797549409060998e-107,6.5947495,5.9828916,7.987529,0.99503636,2.27095454204162,7659
1.2386111720358146,15,2.304147071990883,15,1.3908141809790442,14.370636241084851,20.86221271468566,2.1293938,18.579167580537224,1.529371,5.1690930189797655,2800,333,6.946975974200449,-0.06094246,0.018328053003642708,2.7865365,6.6094527,18.579167580537224,23,0.02299801801564172,0.0866074719815515,0.004047911187857209,-5.0642633,50.20920660101115,0.19322671,0.99097276,119880,0.6310536,-0.992014,-4.4199233,3.329576,5495,15,0.0,187,6.852503535797613,0.24955724,26.938131,0.06894490867853165,1.8915326909452488,15.0,-1.6382014,-2.344267,27.654226,9.88682,3.380626345562748e-47,28.603401,0.65320516,0.04293969800346531,5,-0.99658906,15,2.96992,-1.1335517,19.3093531159916,16.30736034258619,125.28126604668017,0.34607410430908203,-0.36164516,0.04969639,15.0,-3.377943,-8.437013,0.0,20.86221271468566,-0.8302179,2.6940727059845813,9.656664,1.7440103,6.336781,133.05990495122387,3.3145327138088083e-94,6.842959,6.7472825,9.738675,0.9952809,2.2181043612757145,7992
