evaluation/Actions Min,trainer/Q Targets Min,trainer/Q2 Predictions Mean,trainer/Log Pis Max,exploration/Rewards Std,replay_buffer/size,evaluation/num steps total,time/epoch (s),trainer/Q1 Predictions Max,time/total (s),trainer/Policy mu Min,evaluation/Returns Max,time/training (s),time/exploration sampling (s),time/saving (s),evaluation/num paths total,trainer/Policy log std Std,trainer/Policy log std Mean,evaluation/Returns Mean,exploration/path length Min,exploration/Rewards Min,exploration/num paths total,exploration/Actions Max,trainer/Q Targets Std,trainer/Log Pis Std,trainer/Log Pis Mean,trainer/QF1 Loss,exploration/path length Max,evaluation/path length Mean,trainer/Policy mu Std,evaluation/Rewards Max,evaluation/Returns Std,exploration/Returns Min,trainer/Policy Loss,trainer/Q Targets Max,exploration/Returns Max,evaluation/Actions Mean,evaluation/path length Std,Epoch,exploration/num steps total,exploration/Returns Std,exploration/Actions Std,time/evaluation sampling (s),evaluation/Average Returns,trainer/Q1 Predictions Std,trainer/QF2 Loss,evaluation/Rewards Mean,trainer/Q1 Predictions Mean,time/data storing (s),exploration/Rewards Max,time/logging (s),trainer/Policy log std Max,trainer/Q2 Predictions Std,exploration/path length Std,evaluation/Actions Std,trainer/Q1 Predictions Min,exploration/Average Returns,trainer/Q Targets Mean,trainer/Policy log std Min,evaluation/Rewards Min,trainer/Q2 Predictions Max,evaluation/Rewards Std,trainer/Policy mu Max,trainer/Log Pis Min,evaluation/Actions Max,exploration/Returns Mean,trainer/Alpha Loss,evaluation/Returns Min,exploration/Actions Mean,evaluation/Num Paths,evaluation/path length Min,trainer/Q2 Predictions Min,trainer/Alpha,exploration/Num Paths,exploration/Rewards Mean,trainer/Policy mu Mean,exploration/Actions Min,exploration/path length Mean,evaluation/path length Max
-0.992894,0.0,15.875909,4.979403,1.7483650784339186,16790,834165,5.3171904949704185,31.5882,1597.4578359654115,-2.7679334,93.80143419216927,3.0491192389745265,0.04258232700522058,0.022978889988735318,55611,0.55523556,-1.4019237,54.69974358311167,15,7.978845608028654e-12,902,0.995803,8.700538,1.3498113,1.7649074,0.6103765,15,15.0,1.1731026,11.438281937538624,11.942988796638804,33.25940250759716,-14.834954,31.95678,61.45084394730595,-0.066609696,0.0,166,13525,9.924153827941803,0.5126623,2.1601828650163952,54.69974358311167,8.627815,0.52629143,3.646649572207444,15.882046,0.011905856983503327,6.442929517445835,0.03042131700203754,-0.152426,8.617235,0.0,0.4761669,-0.31868094,44.27516015914874,15.892788,-2.4593725,7.978845608028654e-12,31.322706,1.9017719052203752,2.8351555,-1.9701355,0.9945531,44.27516015914874,-0.5462225079536438,23.719630364737593,0.02154651,333,15,-0.6179784,0.09772955626249313,5,2.951677343943249,0.088737875,-0.99759597,15.0,15
-0.9953718,-2.234917,14.025195,5.208149,1.7909095487123046,16865,839160,5.219841393030947,37.24861,1610.6666269213893,-2.8969345,95.87135055145394,2.962272775999736,0.044162561011034995,0.024631992011563852,55944,0.5202311,-1.3778183,54.4805598454258,15,7.978845608028654e-12,907,0.99559176,9.146969,1.6435288,2.00111,0.6558733,15,15.0,1.2184662,12.456102493552976,12.839107132732533,36.275492536612475,-12.614459,37.53429,61.69476326308399,-0.06093472,0.0,167,13600,9.427633247655931,0.48870248,2.1525606630020775,54.4805598454258,9.2522545,0.7717479,3.6320373230283867,14.092428,0.007344837998971343,7.16193880048253,0.028868563007563353,-0.14176488,9.034052,0.0,0.4858295,-2.8577113,50.5706287672234,14.186424,-2.3157706,7.978845608028654e-12,36.900543,1.9895653316809512,2.6459486,-3.0988276,0.9936647,50.5706287672234,0.0026277340948581696,16.663518399393496,-0.0025011317,333,15,-2.179291,0.09379225969314575,5,3.3713752511482267,-0.1283839,-0.9945506,15.0,15
-0.99291956,-3.5969746,16.477057,6.172839,2.389384172688947,16940,844155,5.274890168977436,35.777596,1624.237582615373,-2.8062444,94.52001855911693,2.989859177992912,0.041479511972283944,0.021348547976231202,56277,0.5872598,-1.2605382,54.07726007687417,15,7.978845608028654e-12,912,0.99661976,9.567253,1.7371697,2.1156244,0.8249008,15,15.0,1.2996914,12.918183896830712,11.755254556836796,46.80064115526972,-14.9339075,36.00247,85.96032778138988,-0.040012725,0.0,168,13675,14.444875573933638,0.5128133,2.185790089017246,54.07726007687417,9.408741,0.7795794,3.6051506717916113,16.59567,0.009343907004222274,10.805994038576005,0.02706893501454033,0.22021516,9.45243,0.0,0.4737631,-2.2664843,61.402222230916756,16.601933,-2.2832358,7.978845608028654e-12,35.668476,1.9019598063052967,3.8915687,-2.6893454,0.9941508,61.402222230916756,0.2675454914569855,28.57130555409054,-0.12529959,333,15,-2.738296,0.09889311343431473,5,4.093481482061117,0.0057441834,-0.9983108,15.0,15
-0.9956743,-0.7457816,14.774288,5.882036,2.0466742470836037,17015,849150,5.348516834957991,36.906967,1637.9065070803917,-2.7647254,105.74964226657035,3.1052480390062556,0.04484543699072674,0.021323437977116555,56610,0.526231,-1.2663348,56.10640622376342,15,7.978845608028654e-12,917,0.99799836,8.975782,1.6389339,2.0582623,0.57313603,15,15.0,1.2715285,12.262330122605157,12.057800355864389,44.50000907142605,-13.538943,37.689426,68.02612173188814,-0.050917666,0.0,169,13750,7.601859075978603,0.53425276,2.137886331998743,56.10640622376342,8.965731,0.4685166,3.740427081584228,14.739774,0.010805875004734844,6.6962943783829365,0.028407713980413973,0.20590478,9.025913,0.0,0.48035774,-2.7922907,54.71014295549354,14.837753,-2.2025204,7.978845608028654e-12,37.765163,1.9736065926672417,2.6886947,-1.7045201,0.99276114,54.71014295549354,0.13576757907867432,23.094620659503896,0.1027226,333,15,-2.6184185,0.09723010659217834,5,3.64734286369957,-0.10249819,-0.99108464,15.0,15
-0.99525756,-1.0150074,16.372656,6.2818127,1.8234084141006701,17090,854145,5.441042507038219,37.546032,1651.4752764854056,-2.737484,108.36382546561867,3.0440206360071898,0.04101650300435722,0.021353918011300266,56943,0.55453646,-1.2930163,56.47169388973535,15,7.978845608028654e-12,922,0.9985458,8.856016,1.7688532,1.9372075,0.7039277,15,15.0,1.2463003,13.879155893685988,14.41773312594252,42.52580859164372,-14.9028225,38.025448,67.33491367200567,-0.04697909,0.0,170,13825,8.256230677838232,0.48576632,2.298849799990421,56.47169388973535,8.712805,0.5997967,3.764779592649023,16.230099,0.008740495017264038,6.783840815350678,0.027061155007686466,-0.089470424,8.880459,0.0,0.47923666,-1.180588,57.10121911135271,16.325445,-2.3724577,7.978845608028654e-12,37.599815,2.078534724764574,2.7177815,-6.338465,0.99358994,57.10121911135271,-0.14576375484466553,21.86977381394047,0.010734361,333,15,-2.063312,0.09804429113864899,5,3.8067479407568476,0.016409453,-0.9935742,15.0,15
-0.9947933,-0.54599243,17.0606,7.1320066,1.562960209575998,17165,859140,5.88298592204228,34.796524,1665.0598375814443,-2.9031534,112.71137336150522,3.139795844006585,0.045967665006173775,0.02334662401699461,57276,0.5285705,-1.3631486,55.68312062851166,15,7.978845608028654e-12,927,0.98116,8.486163,1.6153879,2.0888839,1.1006194,15,15.0,1.2661371,13.502457634873693,12.460627970274569,38.00348097619591,-15.542328,36.56598,46.247484523494606,-0.03898036,0.0,171,13900,3.1587539632497266,0.47663927,2.6364476270100567,55.68312062851166,8.322165,0.9832557,3.7122080419007775,16.668442,0.008514293003827333,6.812339356894075,0.02891386899864301,-0.29168963,8.417927,0.0,0.47593626,-0.8202439,44.26240030633436,17.068914,-2.350059,7.978845608028654e-12,34.71149,1.9624160856428243,2.7219496,-1.8841795,0.9934527,44.26240030633436,0.20903658866882324,24.48099694649092,-0.08115164,333,15,-1.2068267,0.09520500898361206,5,2.950826687088958,-0.08641596,-0.99852467,15.0,15
-0.99315804,-1.28849,16.174114,5.4442186,2.0904551742897635,17240,864135,6.333680744923186,30.69742,1678.624557608331,-2.923982,97.55118594729308,3.334577070985688,0.041763830988202244,0.02204879798227921,57609,0.533391,-1.3792726,55.87782533160037,15,7.978845608028654e-12,932,0.9839614,8.31402,1.6131485,1.892885,0.9666634,15,15.0,1.2002037,11.513786400814075,12.069447271340545,45.31659835757842,-15.063635,31.382296,74.5801028711117,-0.038178816,0.0,172,13975,11.164254236922327,0.48765647,2.898443313984899,55.87782533160037,8.288543,1.0788559,3.7251883554400247,16.09274,0.009058980998815969,7.889705931986113,0.027788749983301386,0.013162017,8.280901,0.0,0.4744502,-1.8904412,60.55302983334642,15.75783,-2.3269682,7.978845608028654e-12,31.15926,1.9510592936750122,2.7074552,-5.132356,0.99327743,60.55302983334642,-0.2535272538661957,27.228827125606262,-0.1901094,333,15,-2.3217132,0.09381162375211716,5,4.036868655556429,-0.05782515,-0.9950348,15.0,15
-0.996025,-1.1548967,16.357403,5.8110723,1.7538634125847337,17315,869130,6.128870618005749,40.623684,1692.1593982323539,-2.8104396,111.31760738964579,3.2303248000098392,0.05873361698468216,0.02082123002037406,57942,0.56184965,-1.4904563,55.03481977771425,15,7.978845608028654e-12,937,0.9957008,9.621129,1.7538037,1.8308995,1.0606544,15,15.0,1.1418371,13.921372177672378,12.029952718457267,45.15076509560413,-15.074778,37.862656,65.52410779766196,-0.034689516,0.0,173,14050,6.84219349244582,0.45394173,2.7782178449851926,55.03481977771425,9.7499075,0.83139986,3.6689879851809493,16.164242,0.013535211008274928,6.229923380126159,0.027237914997385815,0.00532794,9.690557,0.0,0.47775388,-1.1078255,56.27968611435472,16.113438,-2.3980832,7.978845608028654e-12,41.200607,1.9440811867397982,3.5649638,-4.1360216,0.9911599,56.27968611435472,-0.40217363834381104,23.59895046573757,0.09902757,333,15,-1.5995127,0.09285050630569458,5,3.7519790742903143,0.018741082,-0.99444485,15.0,15
-0.99657327,7.648635e-12,16.803799,5.4409595,1.5436608043494418,17390,874125,6.027322562033078,36.41059,1705.1570570663316,-2.9123852,85.93580667447026,3.3789072000072338,0.05794776600669138,0.021814476989675313,58275,0.5566486,-1.3935616,52.55062521828403,15,7.978845608028654e-12,942,0.99225026,8.912126,1.7168405,2.0314312,1.0557262,15,15.0,1.3342996,11.368165594339484,11.40192089132473,29.227796124229446,-15.765964,35.96492,50.405808179236644,-0.06275287,0.0,174,14125,8.00603904122464,0.48120925,2.5261685410223436,52.55062521828403,8.801055,0.58279634,3.5033750145522684,16.974958,0.013460805988870561,5.734739188312401,0.029023772018263116,0.22020179,9.016034,0.0,0.49102336,0.2760368,44.19040688772101,16.775135,-2.4315844,7.978845608028654e-12,36.70325,1.863302295465665,2.6079893,-2.2997503,0.9936919,44.19040688772101,0.07559504359960556,17.446066309990726,0.05498825,333,15,-0.22053117,0.09026160836219788,5,2.9460271258480675,-0.092024386,-0.997215,15.0,15
-0.9938871,-0.68017584,15.470367,6.526677,1.8238787234228167,17480,879120,6.019251597026596,32.559097,1717.8259948624182,-2.789699,99.77411512343166,3.395441619999474,0.046837439003866166,0.02502916200319305,58608,0.52086645,-1.3569152,55.03333990265405,15,7.978845608028654e-12,947,0.9970039,8.813331,1.6264613,1.8179513,1.0688186,15,15.0,1.1488194,13.020649567406377,11.321129890649953,40.41036878669456,-14.266609,31.653114,65.54599235724632,-0.059794035,0.0,175,14200,8.820244999264823,0.48622128,2.5118323150090873,55.03333990265405,8.9256,0.68486834,3.6688893268436034,15.504401,0.008910129021387547,6.439040929494589,0.031200931989587843,-0.18830574,8.88945,0.0,0.47316962,-0.54752666,53.538823724322505,15.728382,-2.2634218,7.978845608028654e-12,32.530884,1.9100730161307575,2.587987,-1.9803962,0.9923657,53.538823724322505,-0.42280587553977966,17.24768304648874,0.09423639,333,15,-0.87505937,0.09794287383556366,5,3.5692549149548336,-0.030842353,-0.99590176,15.0,15
-0.99338,-1.6632318,14.877523,6.2306833,1.9058897882740615,17555,884115,6.132816648023436,35.149883,1730.8561389324022,-2.5500448,106.99979429403925,3.489796290989034,0.05297649701242335,0.024501045001670718,58941,0.5538574,-1.3756131,55.11737470466706,15,7.978845608028654e-12,952,0.98903614,9.502074,1.6349725,1.9212081,1.0481541,15,15.0,1.2263443,12.776255705916139,12.861876841310117,36.85737576907904,-13.888658,34.71569,67.40379822654012,-0.042593937,0.0,176,14275,11.465265496142347,0.5186853,2.5241162840102334,55.11737470466706,9.490302,0.80201554,3.674491646977804,14.966042,0.011742185015464202,8.067467734195281,0.02968434599461034,0.61478674,9.404025,0.0,0.47720227,-2.2172673,51.321107537283,15.21624,-2.443708,7.978845608028654e-12,35.2954,1.9681816476133769,3.1497183,-2.7876627,0.9915476,51.321107537283,-0.18497443199157715,15.521756868525026,-0.11416932,333,15,-2.2432184,0.09563703835010529,5,3.4214071691522,0.012937315,-0.99354845,15.0,15
-0.99425703,-1.5240413,15.990912,6.4798894,1.7764142432906642,17630,889110,5.470692622999195,35.162144,1743.9162710534292,-2.7684605,93.60979790861319,3.1826006890041754,0.04782714901375584,0.022068271005991846,59274,0.55168086,-1.3367949,56.40772379010706,15,7.978845608028654e-12,957,0.99743146,9.328564,1.7174255,1.9372156,1.4452894,15,15.0,1.2759591,11.867423084213536,11.20565108694069,49.232091002759795,-14.524108,34.504158,68.58526596016476,-0.025408264,0.0,177,14350,7.096373900452236,0.48523515,2.1799040339828935,56.40772379010706,9.289417,0.774887,3.760514919340471,15.757881,0.010437110002385452,7.930606829577213,0.02785536998999305,0.44109988,9.307482,0.0,0.4752529,-4.3877506,56.01466254066404,16.134096,-2.3162236,7.978845608028654e-12,34.835392,1.924000243278879,2.737141,-2.4652696,0.99299115,56.01466254066404,-0.14799010753631592,24.440083835364742,0.028696636,333,15,-3.3519623,0.09467531740665436,5,3.734310836044269,-0.18297029,-0.9964277,15.0,15
-0.99450535,-1.9303813,17.610195,8.550245,1.767557871686778,17720,894105,5.456018484052038,39.455124,1757.5284723114746,-3.021153,94.94637754105968,3.1526132770231925,0.049697183014359325,0.024137964006513357,59607,0.5630727,-1.4126999,56.549897542047496,15,7.978845608028654e-12,962,0.9894592,9.408868,1.5822093,2.107431,0.99986595,15,15.0,1.2399528,14.016291748716748,12.588884148953792,20.98877789711563,-16.077866,40.029305,64.5564654753665,-0.069984935,0.0,178,14425,14.184473552377083,0.5044724,2.190532987995539,56.549897542047496,9.385834,0.71048546,3.769993169469833,17.646702,0.008400688006076962,5.693947499956658,0.03063638400635682,0.03366649,9.427709,0.0,0.4855561,-2.0124831,45.62344128846369,17.890728,-2.354452,7.978845608028654e-12,40.019825,2.022118081741381,2.6386955,-3.0674405,0.99331325,45.62344128846369,0.2463591992855072,24.979838085788543,-0.12238657,333,15,-3.046661,0.10100633651018143,5,3.041562752564246,-0.05170391,-0.9969484,15.0,15
-0.9932349,-0.7881646,15.741814,5.259596,1.9310659169081918,17795,899100,5.288869780022651,32.000206,1771.0860164674814,-3.3233132,100.31250457306024,3.00548934499966,0.03876953601138666,0.02437380500487052,59940,0.5935853,-1.3641044,54.15574014280471,15,7.978845608028654e-12,967,0.982049,9.544167,1.5677502,1.9488596,0.7806968,15,15.0,1.169368,12.094198335258978,11.350766728096529,50.01646627775535,-14.641879,32.492615,71.4885018299087,-0.016884133,0.0,179,14500,7.680718410554481,0.49197915,2.182138895004755,54.15574014280471,9.288026,0.7115148,3.6103826761869806,15.558878,0.007320501987123862,7.710735341540791,0.03077769701485522,0.1185918,9.376279,0.0,0.46343282,-1.4187793,56.49961157182954,15.916121,-2.351532,7.978845608028654e-12,32.898132,1.8555110334919247,2.8715472,-5.36463,0.99460125,56.49961157182954,-0.1183297336101532,24.843163214730808,-0.15520185,333,15,-2.4902995,0.09889018535614014,5,3.766640771455303,-0.05498733,-0.9963375,15.0,15
-0.9942433,-1.3787537,15.854391,6.1732955,2.2493342250921953,17870,904095,5.271062677027658,33.563316,1785.068493450468,-3.2560334,92.72622160329568,2.9894221680006012,0.04428914102027193,0.022530919988639653,60273,0.5341335,-1.2690225,53.924249383437164,15,7.978845608028654e-12,972,0.95976835,8.971522,1.5447377,1.5063804,0.85593307,15,15.0,1.2068068,12.175448738107514,10.857673675967607,28.31721094395382,-14.852782,33.56891,69.57013671345389,-0.055016376,0.0,180,14575,14.521223977771959,0.5337357,2.179722416010918,53.924249383437164,8.85716,1.1700772,3.594949958895811,15.412471,0.008135712007060647,6.997614968140044,0.026962320000166073,-0.02471894,8.725437,0.0,0.4820092,-0.76395965,52.60560715851257,15.556248,-2.3299541,7.978845608028654e-12,32.373955,1.9045072645354177,2.7176545,-3.3076103,0.9926518,52.60560715851257,-1.1307061910629272,26.089253085743408,-0.13911507,333,15,-1.5015278,0.10103952884674072,5,3.5070404772341712,-0.030024517,-0.9993759,15.0,15
-0.9956965,-2.626364,14.619696,8.458802,2.138136388076391,17945,909090,5.306113905011443,35.509026,1799.2680221484625,-2.8610988,97.92704033062518,2.985335343022598,0.043342266988474876,0.02160988701507449,60606,0.5826853,-1.3642899,54.67416108306215,15,7.978845608028654e-12,977,0.9913264,9.232064,1.588432,2.1696286,0.74600613,15,15.0,1.2659389,13.693094287507286,11.582506858453922,34.3958113830594,-13.243178,34.721912,80.70613834707586,-0.060210444,0.0,181,14650,16.30278246409571,0.51870686,2.2196766839770135,54.67416108306215,9.175152,0.66997856,3.6449440722041437,14.727926,0.008876750012859702,9.535238260705878,0.027272973995422944,0.040118515,9.21539,0.0,0.4868541,-0.975877,51.16832898928962,14.74414,-2.3572466,7.978845608028654e-12,35.591785,1.9352773550025926,3.7695482,-2.278025,0.99203587,51.16832898928962,0.39445894956588745,23.13080025481898,-0.15026495,333,15,-1.9130156,0.09792918711900711,5,3.4112219326193087,0.002417678,-0.9981025,15.0,15
-0.9942703,-0.9611476,15.487512,5.7464957,1.6802730906911696,18035,914085,5.349553630978335,37.41918,1813.4796897894703,-2.6445346,100.42521480708359,3.053826449002372,0.04556137599865906,0.024207784997997805,60939,0.5687614,-1.3859537,54.29744485178467,15,7.978845608028654e-12,982,0.97811645,9.742285,1.5585549,1.9592595,1.3037633,15,15.0,1.2253375,11.233625583693657,12.648218058761122,39.2934404435554,-14.308537,38.014458,53.7764858467076,-0.062992245,0.0,182,14725,5.978461994673808,0.50763434,2.188429539994104,54.29744485178467,9.595771,0.58203244,3.6198296567856447,15.201949,0.007843870989745483,7.381788968927107,0.029684609995456412,0.07903457,9.681599,0.0,0.4717491,-1.4171534,47.65019585923711,15.609563,-2.4433167,7.978845608028654e-12,36.8831,1.9303860505532149,2.6895523,-3.2187881,0.9922865,47.65019585923711,-0.09587588906288147,20.994591540854525,-0.18614754,333,15,-1.1843042,0.0950465202331543,5,3.17667972394914,-0.056918103,-0.99721575,15.0,15
-0.99488634,-2.8832595,16.401005,5.6793184,1.9358536237565074,18110,919080,6.971545836044243,34.557674,1829.424846050475,-2.7525344,101.71844622379498,3.3008127259963658,0.07717143901390955,0.022675565007375553,61272,0.55421215,-1.334292,54.66911627227797,15,7.978845608028654e-12,987,0.9991593,9.434127,1.5265876,2.194766,1.0082877,15,15.0,1.307071,10.89783028009045,11.542621723994655,48.98538237993822,-14.848709,35.04014,70.39337407434502,-0.06388155,0.0,183,14800,7.512876506304554,0.48245645,3.5324761390220374,54.66911627227797,9.458236,1.2709982,3.6446077514851978,16.566183,0.011102577002020553,6.633377768305889,0.027307390002533793,0.24916062,9.238457,0.0,0.4766089,-5.0539427,58.05700233651701,16.838127,-2.3148537,7.978845608028654e-12,33.833263,1.9000548699186128,2.7099671,-3.2162046,0.99351764,58.05700233651701,0.4504185914993286,22.44105895358961,0.06848679,333,15,-1.5868667,0.09917862713336945,5,3.870466822434468,-0.07979579,-0.99667287,15.0,15
-0.9947413,-1.0188957,15.456587,5.9104905,1.6139923706819626,18185,924075,5.491790929983836,33.29657,1843.7286581184308,-2.511425,94.09013248002273,3.1151811699965037,0.045798590988852084,0.021859480999410152,61605,0.52557063,-1.3284471,53.70573273733867,15,7.978845608028654e-12,992,0.98836637,9.589653,1.5077204,1.9216015,0.6305348,15,15.0,1.2134135,11.341515977851044,11.256978024957752,35.289417440646716,-14.319624,33.513268,67.34984708279522,-0.041159496,0.0,184,14875,11.224895910548485,0.4608906,2.2678549810079858,53.70573273733867,9.591585,0.46362358,3.580382182489245,15.586391,0.014982843975303695,6.282105044234523,0.026113863015780225,-0.270285,9.556121,0.0,0.47602838,-1.476603,47.49183053856882,15.379405,-2.4188485,7.978845608028654e-12,34.002426,1.8663837180507015,2.8603127,-3.8434072,0.9931334,47.49183053856882,-0.18306311964988708,18.928906590126015,-0.040241916,333,15,-1.6659181,0.09680584073066711,5,3.166122035904588,0.08374794,-0.99856675,15.0,15
-0.9964882,-2.5379815,16.26641,5.685731,2.165417404999004,18260,929070,5.823993368976517,36.298523,1857.8828979534446,-2.7367692,98.73426170471953,3.134120962989982,0.04099900199798867,0.02118427600362338,61938,0.502465,-1.4052833,54.78588394979769,15,7.978845608028654e-12,997,0.8517436,9.380612,1.6566566,2.1002593,0.96943784,15,15.0,1.2115182,11.89232858660892,13.810066636696364,35.56420419436015,-14.777663,37.05411,60.410954480057875,-0.06606656,0.0,185,14950,9.485109023135282,0.5504583,2.5920585620042402,54.78588394979769,9.338251,0.8219113,3.6523922633198462,16.304817,0.00991339297615923,8.027087758078167,0.02571717300452292,-0.39280868,9.305892,0.0,0.491383,-3.6717618,54.25823676400792,16.72884,-2.3297977,7.978845608028654e-12,37.034485,2.0537624449491783,2.700787,-1.8695091,0.99472076,54.25823676400792,0.23563998937606812,15.671243807493466,-0.27374092,333,15,-3.418242,0.09555965662002563,5,3.6172157842671946,-0.2565566,-0.99753714,15.0,15
-0.9965331,-1.8877916,16.75744,5.4944644,1.7076881757106934,18335,934065,6.105241732962895,39.966076,1871.988925014448,-2.891014,108.29401182657347,3.196808640001109,0.04848157599917613,0.02113401997485198,62271,0.5355569,-1.3428216,57.06426173681142,15,7.978845608028654e-12,1002,0.9989446,9.200019,1.8253595,1.9697407,0.98795104,15,15.0,1.2547578,11.816783710724671,12.22838086824154,42.25987063688096,-15.432849,39.331417,59.63003650974098,-0.040730763,0.0,186,15025,6.565421710991197,0.51549906,2.804260148986941,57.06426173681142,9.109623,0.5625601,3.804284115787428,17.008762,0.008991717011667788,6.616811836785433,0.025565630989149213,-0.1710212,9.171927,0.0,0.47557503,-2.6797636,49.292764389257876,16.807491,-2.2196395,7.978845608028654e-12,39.508873,2.0339264827919004,2.7066796,-5.050924,0.99337333,49.292764389257876,-0.06886541098356247,33.612240715678034,0.051762804,333,15,-3.1673832,0.10274968296289444,5,3.2861842926171922,-0.1776753,-0.99556476,15.0,15
-0.99509966,-3.540255,15.915024,4.6899877,1.6355358080377378,18440,939060,6.279502500023227,35.93447,1885.908194466465,-2.7630005,115.63112505359794,3.1967771310009994,0.05910327800665982,0.025631597003666684,62604,0.5221258,-1.3696345,56.68910507354933,15,7.978845608028654e-12,1007,0.99435395,9.639958,1.3626506,2.0707812,0.5873761,15,15.0,1.1857218,13.426001502162302,13.826914005136821,31.815951629423402,-14.67049,36.15369,61.02960707828018,-0.026598899,0.0,187,15100,10.935001783460732,0.4548611,2.9559171049913857,56.68910507354933,9.609972,0.6087197,3.779273671569955,16.10437,0.014436284021940082,6.583155626094275,0.027637104998575523,0.11880529,9.590267,0.0,0.47625208,-3.5787365,47.15057197961458,15.958323,-2.2408905,7.978845608028654e-12,35.50851,2.0676513188397836,2.7836838,-2.008072,0.99472016,47.15057197961458,0.1595148891210556,25.446518997619847,0.10260575,333,15,-5.0634127,0.10513935983181,5,3.143371465307639,-0.024066327,-0.99018526,15.0,15
-0.9928576,-1.4707404,15.555565,6.706069,2.271436904832517,18515,944055,6.037742046028143,37.7375,1899.4584097814804,-2.7442985,89.25086891599841,3.3291326640173793,0.05782354300026782,0.02112498600035906,62937,0.5641668,-1.3421248,52.66828401021192,15,7.978845608028654e-12,1012,0.9983888,9.073697,1.6382082,2.1902952,1.0100607,15,15.0,1.2556833,11.803122911605715,11.381779945132775,45.31585162516853,-14.038118,34.73276,84.79600506033961,-0.04989628,0.0,188,15175,14.67375801628076,0.5331068,2.5904485170030966,52.66828401021192,9.188268,0.74347174,3.5112189340141278,15.292952,0.013287832989590243,10.864100255065116,0.02592450301744975,-0.17407465,9.1540985,0.0,0.48177728,-3.2440083,56.93647695164422,15.665213,-2.425783,7.978845608028654e-12,36.638622,1.9153605420821855,2.8304932,-1.5448234,0.99481386,56.93647695164422,0.4463326334953308,24.89569076789242,-0.27485618,333,15,-2.4096293,0.0956953763961792,5,3.7957651301096145,0.018078677,-0.9994568,15.0,15
-0.99658126,-0.6624195,15.150049,6.2186255,2.3979652372374862,18590,949050,6.1924485539784655,45.647476,1913.1534473004285,-2.693981,115.37711375659217,3.3737265689997002,0.05938127599074505,0.02120063398615457,63270,0.52986825,-1.370038,54.31281864809946,15,7.978845608028654e-12,1017,0.9989936,9.650153,1.802981,2.155787,0.703287,15,15.0,1.2486643,13.488547108547296,12.339558521874006,51.11027316646725,-13.54404,43.381706,91.01295215268796,-0.04986502,0.0,189,15250,14.127329321152427,0.51192653,2.6987204829929397,54.31281864809946,9.875557,0.76604813,3.620854576539964,15.225865,0.013321175007149577,11.146607993909566,0.026098417001776397,0.027094364,9.890549,0.0,0.48285037,-1.091329,64.89183209537204,15.226605,-2.4260218,7.978845608028654e-12,45.288662,1.9422441560830972,2.647355,-3.8295689,0.9913329,64.89183209537204,0.35701408982276917,22.35523787079727,-0.07324863,333,15,-3.5584793,0.10133614391088486,5,4.326122139691468,-0.016148241,-0.9978196,15.0,15
-0.99683815,1.375453e-18,16.527046,6.950307,1.6090562438895066,18665,954045,6.081967180012725,36.9495,1926.4603943634138,-2.7682502,98.54382563455138,3.3433616340043955,0.05090510001173243,0.024277142976643518,63603,0.5786001,-1.3756423,55.6614568912458,15,7.978845608028654e-12,1022,0.98862344,9.520282,1.6654083,2.0209453,0.62503386,15,15.0,1.2094729,11.940128373376572,11.520788422958477,47.060263861074944,-15.165863,39.00396,63.954260913603996,-0.046904936,0.0,190,15325,6.095403026333813,0.47009462,2.621625079016667,55.6614568912458,9.477363,0.48385212,3.71076379274972,16.810812,0.011435635999077931,6.162199764439798,0.0303625880042091,0.028784368,9.525838,0.0,0.47961125,-2.056386,51.96062447034982,16.69707,-2.3668494,7.978845608028654e-12,37.83143,1.9456042452705784,2.8222377,-2.1761289,0.9928916,51.96062447034982,0.04830048233270645,27.23083806535883,0.027868541,333,15,-3.203175,0.09957002848386765,5,3.4640416313566544,-0.0642249,-0.9965896,15.0,15
-0.99631226,-4.0873065,17.055561,7.0354123,1.528437264518012,18740,959040,5.86194317904301,45.312893,1939.9474290744693,-2.7317123,123.73917373759016,3.3115036560047884,0.05878817799384706,0.02338534500449896,63936,0.53122395,-1.387441,53.26296443635171,15,7.978845608028654e-12,1027,0.9932837,9.630489,1.60839,2.0528464,0.85527927,15,15.0,1.1689327,14.351048848411656,11.68149984440659,36.869507198034775,-15.840189,47.871037,55.248742047987214,-0.03568787,0.0,191,15400,6.856878493080015,0.43261865,2.421644467016449,53.26296443635171,9.386635,0.7199843,3.5508642957567806,16.91893,0.016531474015209824,5.597547104981053,0.030090059008216485,0.11257249,9.481506,0.0,0.47748387,-4.741359,49.49298058871367,17.216864,-2.3360949,7.978845608028654e-12,44.961246,1.896134962153687,2.3522477,-4.823469,0.99220085,49.49298058871367,0.11973367631435394,22.62270421368183,0.15608299,333,15,-4.7330956,0.1037726104259491,5,3.2995320392475778,-0.20286949,-0.9798736,15.0,15
