exploration/Returns Min,trainer/Q2 Predictions Std,trainer/Policy mu Min,exploration/Rewards Mean,exploration/Rewards Min,trainer/Q1 Predictions Mean,trainer/Q2 Predictions Mean,exploration/Actions Std,time/epoch (s),trainer/Log Pis Mean,exploration/Rewards Max,evaluation/Rewards Min,exploration/Num Paths,time/exploration sampling (s),trainer/Q1 Predictions Min,time/training (s),evaluation/Rewards Mean,exploration/Returns Std,exploration/path length Max,trainer/Q1 Predictions Max,exploration/path length Min,evaluation/Actions Std,trainer/Policy Loss,trainer/Policy log std Mean,evaluation/Returns Std,trainer/Q Targets Std,trainer/QF1 Loss,trainer/Policy log std Std,trainer/Q2 Predictions Min,trainer/Log Pis Max,evaluation/Actions Max,time/data storing (s),trainer/Policy log std Min,exploration/path length Mean,evaluation/path length Mean,evaluation/Returns Min,exploration/Returns Mean,exploration/Rewards Std,exploration/path length Std,evaluation/path length Max,trainer/QF2 Loss,exploration/Actions Min,evaluation/Rewards Max,trainer/Policy log std Max,evaluation/Returns Mean,trainer/Log Pis Std,trainer/Log Pis Min,time/saving (s),exploration/Returns Max,evaluation/Actions Min,Epoch,trainer/Q2 Predictions Max,evaluation/path length Min,trainer/Policy mu Std,exploration/Average Returns,evaluation/Num Paths,exploration/Actions Mean,trainer/Q Targets Min,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Alpha Loss,exploration/Actions Max,trainer/Q1 Predictions Std,exploration/num steps total,trainer/Alpha,replay_buffer/size,time/evaluation sampling (s),time/logging (s),evaluation/num paths total,time/total (s),evaluation/Rewards Std,evaluation/Returns Max,evaluation/num steps total,trainer/Policy mu Mean,trainer/Policy mu Max,exploration/num paths total,evaluation/path length Std,evaluation/Average Returns,evaluation/Actions Mean
1.0049173594623007,0.47384852,-1.3883195,0.42006746434133485,-0.0,1.199373,1.1924706,0.6488743,5.4057549809949705,-0.49216753,4.534675062159356,-0.0,5,0.04548389499541372,-0.14428148,2.50376704800874,0.4472859398316346,7.1061835980226835,15,2.4477205,15,0.52360857,-1.7505468,-0.26580566,12.690760919194146,0.5479296,0.052903607,0.10892909,-0.04316213,2.429406,0.9466329,0.0014173929957905784,-0.58392006,15.0,15.0,7.978858991606424e-12,6.301011965120022,0.9545812452990282,0.0,15,0.061695404,-0.9936924,11.03491186288761,-0.048666697,6.709289097474519,1.1867151,-4.7934656,0.0242177859909134,20.15800983992693,-0.97841895,10,2.5081472,15,0.72934365,6.301011965120022,333,-0.14114448,0.0,3.2897441,1.1295036,-7.302856922149658,0.9408205,0.48313844,1825,0.05325276032090187,1825,2.803479074005736,0.027389784998376854,3663,50.54220582806738,1.262301658833155,82.90366696317805,54945,-0.12648442,1.5528536,122,0.0,6.709289097474519,-0.2506735
2.2829119495040273,0.61088043,-1.6646308,0.41784637640583117,-0.0,1.1621798,1.173521,0.62924695,4.7920736210217,-0.17814128,4.837159704352171,-0.0,5,0.04413696700066794,-0.28493953,2.4289745099958964,0.4618418576008094,4.504658986402559,15,3.5710099,15,0.50740206,-1.4178632,-0.33633617,11.782378178135597,0.7553819,0.1852025,0.15075912,-0.07740871,3.6946974,0.9253313,0.0012781330005964264,-0.90949297,15.0,15.0,7.978845608028654e-12,6.267695646087466,0.8506691226798977,0.0,15,0.16582185,-0.9959126,12.070201215766858,-0.0109375045,6.927627864012141,1.3619186,-3.2524495,0.015733671010821126,14.809514680980515,-0.9535036,11,3.4073927,15,0.9335527,6.267695646087466,333,-0.29726124,0.0,6.4709587,1.1458395,-6.862878322601318,0.9796388,0.66753936,1900,0.0427289642393589,1900,2.279414289005217,0.02253605100850109,3996,55.84571175306337,1.2974724351923528,67.94921945650827,59940,-0.040549982,2.2856176,127,0.0,6.927627864012141,-0.29749602
1.3386902593252754,0.77250004,-2.3669612,0.6208780556225835,7.787287402488462e-58,1.2461302,1.3160603,0.65210474,4.778229839997948,0.86711395,8.400347556377078,-0.0,5,0.0482463660009671,-0.24859267,2.3977600910002366,0.5453006058657476,9.21349367748085,15,3.716496,15,0.60016924,-0.5693621,-0.44172135,16.03156600370437,0.7161819,0.10866119,0.14392406,-0.23426127,4.7459536,0.97309136,0.0013477779866661876,-0.7945733,15.0,15.0,7.978845608028654e-12,9.313170834338752,1.3270795330903764,0.0,15,0.12309596,-0.98159283,11.294348655740126,0.025602464,8.179509087986215,1.7792885,-3.477018,0.018442539003444836,26.63515762825409,-0.99081177,12,4.045506,15,1.297862,9.313170834338752,333,-0.30619892,-0.09721147,3.025563,1.1954625,-3.758364677429199,0.9645905,0.77519935,1975,0.03619099408388138,1975,2.286639597004978,0.025793469001655467,4329,61.19138128304621,1.519048673284257,93.6316042921535,64935,-0.16615438,2.4782417,132,0.0,8.179509087986215,-0.31713372
0.09779721574984737,0.80473787,-2.3740873,0.10736600981827239,-0.0,1.3713325,1.3909864,0.6299847,4.783187476015883,1.3632355,2.3712968491381137,-0.0,5,0.045747061012662016,-0.30734208,2.4127747519960394,0.702082869666208,2.7094356522886915,15,4.2003727,15,0.4948473,-0.22919217,-0.44227123,14.142446044414235,0.9411949,0.22045909,0.14529805,-0.17630863,7.961603,0.95613503,0.0016282080032397062,-0.78936064,15.0,15.0,7.978845608028654e-12,1.610490147274086,0.40351539753271104,0.0,15,0.2488352,-0.99887764,10.121755834693772,0.15818292,10.53124304499312,2.0645008,-4.058881,0.018317075999220833,7.025085842634231,-0.98883474,13,3.8847244,15,1.4265158,1.610490147274086,333,-0.30380255,-0.09890653,6.18939,1.2662082,-2.1836061477661133,0.98518646,0.8338992,2050,0.03239165619015694,2050,2.282032679999247,0.022687699005473405,4662,66.53120259907155,1.3126520014138423,62.212789224630725,69930,0.35359222,3.6934495,137,0.0,10.53124304499312,-0.17604841
0.8829988583217063,1.1414781,-2.5137432,0.6542338159876034,7.484577497256357e-43,1.5246315,1.7276878,0.6650626,4.77364587901684,1.7100875,3.933646041037137,-0.0,5,0.04206829299801029,-0.29794377,2.4060496800084366,0.5445222112246738,9.718814463636836,15,4.62829,15,0.4840952,-0.18320803,-0.5990418,11.116455465578765,1.0012327,0.3534819,0.12375676,-0.15609959,6.57878,0.97796655,0.001234736992046237,-1.0056484,15.0,15.0,0.0012518627350721488,9.813507239814053,1.0777064593300005,0.0,15,0.68798834,-0.9923686,5.772081215424761,-0.29817128,8.167833168370107,1.9502803,-3.9312184,0.018022547010332346,27.58927645196501,-0.99188334,14,5.718643,15,1.512359,9.813507239814053,333,-0.07325104,-0.32184708,6.072312,1.2675567,-1.0135321617126465,0.9900958,1.087364,2125,0.030306829139590263,2125,2.2815073289966676,0.024763293011346832,4995,71.94089063309366,0.9803169166801827,54.28696578356557,74925,0.30395633,3.817872,142,0.0,8.167833168370107,0.035506684
0.04177121416500397,0.9883952,-2.5354905,0.6194127836995439,1.4667793719511426e-60,1.4263799,1.3711414,0.6779977,4.894379844001378,1.147476,5.614980678889375,-0.0,5,0.04279661999316886,-0.17367598,2.505807392008137,0.6751458125509535,15.710412980254477,15,4.5992303,15,0.5515252,-0.50903535,-0.46283478,13.781516991655737,1.0869882,0.27411988,0.1447687,-0.3282318,6.187431,0.9730235,0.0012555370049085468,-0.9180284,15.0,15.0,0.0015410874349026011,9.291191755493156,1.361834522832246,0.0,15,0.29430702,-0.9979447,7.8081452552772035,-0.12550084,10.127187188264303,2.0319471,-4.583273,0.020010826003272086,40.673924957039794,-0.99491286,15,4.666343,15,1.3890463,9.291191755493156,333,-0.1467018,-0.17766224,5.956974,1.3492422,-3.0141780376434326,0.99228245,1.0202527,2200,0.02911975234746933,2200,2.2992494649952278,0.025260003996663727,5328,77.51840585211175,1.2626710637710703,63.52084834931147,79920,-0.08893457,3.1508589,147,0.0,10.127187188264303,-0.06634958
0.0038433161265292192,1.1248187,-2.6712077,0.7212255458432001,-0.0,1.2254262,1.4829967,0.6039681,4.985695553972619,1.752736,4.438827109182289,-0.0,5,0.04369080798642244,-0.33093062,2.6145462179993046,0.8182671371937044,10.183298839731483,15,4.709886,15,0.5859194,0.25382647,-0.52393055,14.931864467555334,1.2386842,0.21889557,0.1671319,-0.32906336,6.563795,0.99462885,0.0012819469993701205,-0.9521657,15.0,15.0,0.0023223845731374588,10.818383187648003,1.0887866602810707,0.0,15,0.24535963,-0.9941919,9.860847073402534,-0.11924845,12.274007057905566,2.0732758,-3.276339,0.017492519997176714,27.896684371683502,-0.9951225,16,4.8809304,15,1.5301633,10.818383187648003,333,0.0676099,-0.36269674,5.859249,1.3406019,-0.8846238851547241,0.9983424,1.0488707,2275,0.027930278331041336,2275,2.2841308119968744,0.024553248993470334,5661,83.17135663208319,1.4061808536987244,82.21739103998941,84915,0.04771959,2.8698149,152,0.0,12.274007057905566,-0.07687268
0.03550478113391446,1.3475604,-2.7525787,1.1735299591991981,-0.0,1.5335855,1.5966775,0.645928,4.90541262399347,1.4943185,5.482509074951308,-0.0,5,0.04164595999463927,-0.45224762,2.5350583250110503,0.8710423511554855,9.640021842790846,15,5.1711874,15,0.53297174,-0.27143374,-0.4875105,13.54632923213135,1.301394,0.17195326,0.19387048,-0.6483656,7.488785,0.98907995,0.0012643600057344884,-0.8855791,15.0,15.0,0.0031335226787587533,17.60294938798797,1.4209713346342907,0.0,15,0.15851769,-0.9976737,6.408304139734851,0.039376393,13.065635267332281,2.1712482,-3.309006,0.01974897900072392,29.019269556983765,-0.99664503,17,5.360221,15,1.4671738,17.60294938798797,333,0.045594074,-0.48141992,5.2525682,1.4454464,-1.826761245727539,0.9852955,1.3497217,2350,0.026978185400366783,2350,2.284723035991192,0.022971963990130462,5994,88.8119189740828,1.2564703878152907,58.16349039637675,89910,0.14065032,3.120928,157,0.0,13.065635267332281,-0.008926576
1.0370279364223607,1.4330127,-3.0221553,1.3232350477290367,1.0778154803583292e-61,1.8086247,1.9313846,0.68262696,4.926072466012556,1.9411055,6.270070241935037,-0.0,5,0.04273959300189745,-0.2649157,2.569015645000036,0.9179182119195175,13.690324910054224,15,6.3294263,15,0.5691711,-0.15927273,-0.6568407,13.504396910432789,1.5019393,0.30872393,0.17439008,-0.36063495,7.052355,0.97425777,0.0012535720015875995,-1.2439897,15.0,15.0,7.978845608028654e-12,19.84852571593555,1.64788715058527,0.0,15,0.39828894,-0.99915653,9.08316413512239,-0.19684707,13.768773178792763,2.1295352,-3.3174527,0.020409566001035273,42.592801795635324,-0.9993656,18,6.8958826,15,1.5287282,19.84852571593555,333,-0.082803786,-0.15893371,6.728449,1.687648,-0.21417182683944702,0.9922237,1.4068393,2425,0.026342375203967094,2425,2.2687332979985513,0.023920792009448633,6327,94.52781170808885,1.454501241485215,75.62863882377547,94905,-0.043849666,2.9716272,162,0.0,13.768773178792763,-0.03830512
0.2975600016579077,1.4923835,-3.067495,0.9696928472751956,-0.0,1.6396265,1.74245,0.664466,4.929781347003882,1.8740213,4.324543798480299,-0.0,5,0.042776872011017986,-0.53634626,2.5385801270022057,0.9056796371440611,13.870956890977236,15,7.144874,15,0.5691386,-0.08309449,-0.67049325,14.660273474010562,1.5982279,0.18056324,0.19203644,-0.4296585,6.613339,0.98283046,0.0012437709956429899,-1.5180086,15.0,15.0,0.00402890719595675,14.545392709127935,1.3877295742168283,0.0,15,0.2133184,-0.99881345,9.9365788169177,0.099581584,13.58519455716092,2.1372027,-3.8331935,0.018584802994155325,39.190347775358525,-0.9983544,19,7.269729,15,1.5463212,14.545392709127935,333,-0.1428446,-0.40380836,8.526468,1.6891751,-0.4559662342071533,0.9767475,1.4944645,2500,0.026798175647854805,2500,2.304824887003633,0.023770886997226626,6660,100.28363787507988,1.5134049488536325,88.3126327568901,99900,-0.11322559,2.2791848,167,0.0,13.58519455716092,0.0067322687
0.0772064243603559,1.3989818,-3.857187,0.2994501107922761,-0.0,1.5711049,1.5216624,0.66476333,4.8854894260148285,1.6001551,5.4273368443975585,-0.0,5,0.0477594539988786,-0.47079706,2.5446205089974683,0.7349390827495257,6.169808907848404,15,6.184093,15,0.5627401,-0.15109017,-0.70703846,14.358838117956944,1.7041401,0.3288392,0.2119964,-0.74126303,8.630655,0.95752037,0.0012632250000024214,-1.2583971,15.0,15.0,7.978845608028654e-12,4.491751661884141,0.8349926861839224,0.0,15,0.3868567,-0.9977131,10.067050605908689,-0.19007103,11.024086241242886,2.1726801,-4.4287777,0.016218892007600516,16.56978899288521,-0.9987364,20,5.8338747,15,1.3490903,4.491751661884141,333,-0.23236473,-0.377459,8.953556,1.7389843,-1.4540927410125732,0.9939433,1.4571438,2575,0.026330137625336647,2575,2.2545360540098045,0.02109129200107418,6993,105.99779155907163,1.4440043941563443,81.49013370391943,104895,-0.54237485,1.8752944,172,0.0,11.024086241242886,-0.039019518
0.02765176705371231,1.7918205,-3.8084567,0.8876604931780364,-0.0,2.0139194,1.7604754,0.78608924,5.0100539380073315,1.764498,7.908135137056155,-0.0,5,0.043036784991272725,-0.92470646,2.596108623998589,0.7361772066846436,20.550653393261765,15,8.752334,15,0.63524556,-0.4622536,-0.824042,12.728719204657247,1.8595517,0.22240993,0.24234933,-0.8377295,8.746731,0.99951917,0.0012330860045040026,-1.7186368,15.0,15.0,0.006109762698758848,13.314907397670547,1.8221206728758361,0.0,15,0.20843092,-0.99917626,14.286836965691275,-0.08355932,11.042658100269657,2.0292344,-3.043995,0.018915879001724534,53.90172916923842,-0.9959482,21,8.699122,15,1.4870497,13.314907397670547,333,-0.04283765,-0.35566342,8.341919,1.8443867,-0.8517635464668274,0.99966764,1.947716,2650,0.026864295825362206,2650,2.3271023770066677,0.023657187004573643,7326,111.8328229670733,1.3624261274883414,66.35644376702014,109890,0.022783011,3.6733027,177,0.0,11.042658100269657,0.22813399
0.20211881223999095,2.0091498,-2.9701178,1.0518502197990565,4.538290114149059e-33,2.2193155,2.0693269,0.6891063,5.0050083179958165,1.7343755,10.834023714244218,-0.0,5,0.0425262649951037,-0.34451962,2.6312213900091592,0.7059174427434388,12.888182448125368,15,8.221215,15,0.6304813,-0.68555325,-0.86182165,13.335951440130739,2.2353623,0.26688752,0.30409664,-0.5952919,7.188979,0.9984867,0.0012411369971232489,-2.000245,15.0,15.0,7.978845608028654e-12,15.777753296985846,1.6971753836982606,0.0,15,0.2813643,-0.9918893,13.120594012143414,-0.0010159314,10.588761641151583,1.9153739,-2.8778324,0.017931016001966782,29.647035404249635,-0.99323076,22,8.267832,15,1.3973588,15.777753296985846,333,0.061092798,-0.3934714,9.342133,2.24548,-0.9598011374473572,0.99904555,2.0544071,2725,0.026958227157592773,2725,2.287749597002403,0.024338912990060635,7659,117.72200793407683,1.4238193832223907,60.024587394993915,114885,0.10065058,2.7386634,182,0.0,10.588761641151583,0.20031524
0.041942261548107054,2.016075,-2.853739,0.7459158122466484,1.1606984965047671e-60,1.8884411,1.8969405,0.60472435,4.951168139014044,2.4826994,3.4807383685871773,-0.0,5,0.04341894600656815,-1.0869203,2.584692512988113,0.8814462066003771,8.45183885285151,15,8.509381,15,0.5312233,0.16806488,-1.0058193,12.50657454555767,2.118111,0.16480245,0.36146608,-1.2037598,6.5793223,0.9984847,0.0012812320055672899,-1.9775246,15.0,15.0,0.0027167298371870985,11.188737183699725,1.0279386254115193,0.0,15,0.26318404,-0.99697953,7.374974385574615,0.08524817,13.221693099005655,2.0323234,-2.920641,0.018760499006020837,21.161410257164405,-0.9954616,23,8.497752,15,1.520761,11.188737183699725,333,0.09372306,-0.92141485,9.25038,1.9371455,1.736354112625122,0.9963709,2.0310946,2800,0.027407309040427208,2800,2.279679090002901,0.023335859004873782,7992,123.58645323506789,1.2179190232083779,72.48769786631942,119880,-0.0657616,3.1682043,187,0.0,13.221693099005655,0.047660314
